CLINTON,Oklahoma,OK ,4008070,    ,5,5,Custer County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,2183,128.75,16.96
CLINTON,Tennessee,TN ,4700720,    ,3,3,Anderson County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,6th Grade,974,64,15.22
CLINTON,Massachusetts,MA ,2503750,    ,3,3,Worcester County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,1900,145.7,13.04
CLINTON,Missouri,MO ,2909860,    ,6,6,Henry County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,1733,136.99,12.65
CLINTON CENTRAL SCHOOL CORPORATION,Indiana,IN ,1802130,    ,2,2,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,12th Grade,864,53.27,16.22
CLINTON CENTRAL SCHOOL DISTRICT,New York,NY ,3607770,    ,3,3,Oneida County,1-Regular local school district that is NOT a component of a supervisory union,22-Suburb: Mid-size,Kindergarten,12th Grade,1297,106.05,12.23
CLINTON CITY SCHOOLS,North Carolina,NC ,3700930,    ,5,5,Sampson County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,3063,199.19,15.38
CLINTON CO. R-III,Missouri,MO ,2925290,    ,3,3,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,647,56.48,11.46
CLINTON COMM SCHOOL DISTRICT,Iowa,IA ,1907710,    ,6,6,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,3542,262.02,13.52
CLINTON COMMUNITY SCHOOL DISTRICT,Wisconsin,WI ,5502640,    ,3,3,Rock County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1147,77,14.9
CLINTON COMMUNITY SCHOOLS,Michigan,MI ,2610050,    ,4,4,Lenawee County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1240,67.89,18.26
CLINTON COUNTY,Kentucky,KY ,2101260,    ,5,5,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,1765,119.41,14.78
CLINTON COUNTY RESA,Michigan,MI ,2680320,    ,1,1,Clinton County,4-Regional Education Service Agency (RESA),41-Rural: Fringe,Prekindergarten,12th Grade,309,19.64,15.73
CLINTON CUSD 15,Illinois,IL ,1710440,    ,5,5,De Witt County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1768,136.5,12.95
CLINTON ELEM,Montana,MT ,3006870,    ,2,2,Missoula County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,8th Grade,196,16,12.25
CLINTON PRAIRIE SCHOOL CORPORATION,Indiana,IN ,1802160,    ,2,2,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,1242,64.74,19.18
CLINTON PUBLIC SCHOOL DIST,Mississippi,MS ,2801090,    ,9,9,Hinds County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,5306,284.14,18.67
CLINTON SCHOOL DISTRICT,Connecticut,CT ,900810,    ,3,3,Middlesex County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,1679,158.89,10.57
CLINTON SCHOOL DISTRICT,Arkansas,AR ,504410,    ,3,3,Van Buren County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,1346,105.44,12.77
CLINTON TOWNSHIP SCHOOL DISTRICT,New Jersey,NJ ,3403360,    ,4,4,Hunterdon County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,1224,129.14,9.48
CLINTON-ESSEX-WARREN-WASHINGTON BOCES,New York,NY ,3680220,    ,1,1,Clinton County,4-Regional Education Service Agency (RESA),32-Town: Distant,Kindergarten,12th Grade,0,72.55,0
CLINTON-GLEN GARDNER SCHOOL DISTRICT,New Jersey,NJ ,3403330,    ,1,1,Hunterdon County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,440,43.2,10.19
CLINTON-GRACEVILLE-BEARDSLEY,Minnesota,MN ,2700150,    ,3,5,Big Stone County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,309,26.56,11.63
CLINTON-MASSIE LOCAL,Ohio,OH ,3904639,    ,3,3,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1770,89.62,19.75
CLINTONDALE COMMUNITY SCHOOLS,Michigan,MI ,2610080,    ,9,9,Macomb County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,2790,118.57,23.53
CLINTONVILLE SCHOOL DISTRICT,Wisconsin,WI ,5502670,    ,4,4,Waupaca County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1236,113.42,10.9
CLIO AREA SCHOOL DISTRICT,Michigan,MI ,2610110,    ,7,7,Genesee County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,2831,139.65,20.27
CLK/CLS/CMBN/DGLAS/EDGR/MLTR/SHLB,Illinois,IL ,1700175,    ,5,5,Coles County,9-Specialized public school district,32-Town: Distant,6th Grade,12th Grade,162,19,8.53
CLOQUET PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2709420,    ,8,8,Carlton County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,2681,174.41,15.37
CLOSTER PUBLIC SCHOOL DISTRICT,New Jersey,NJ ,3403390,    ,2,2,Bergen County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,1213,95.51,12.7
CLOUDCROFT MUNICIPAL SCHOOLS,New Mexico,NM ,3500540,    ,3,3,Otero County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,419,30.87,13.57
CLOVER GARDEN,North Carolina,NC ,3700116,    ,1,1,Alamance County,7-Independent Charter District,41-Rural: Fringe,Kindergarten,12th Grade,653,34.75,18.79
CLOVER PARK SCHOOL DISTRICT,Washington,WA ,5301410,    ,33,33,Pierce County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,13761,782.75,17.58
CLOVER PARK TECHNICAL COLLEGE,Washington,WA ,5300017,    ,1,1,Pierce County,8-Other education agencies,13-City: Small,9th Grade,12th Grade,0,0,†
CLOVERDALE COMMUNITY SCHOOLS,Indiana,IN ,1802220,    ,3,3,Putnam County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1101,60.09,18.32
CLOVERDALE UNIFIED,California,CA ,608970,    ,6,6,Sonoma County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Kindergarten,12th Grade,1383,0,†
CLOVERLEAF LOCAL,Ohio,OH ,3904848,    ,3,3,Medina County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,2315,138.71,16.69
CLOVERPORT INDEPENDENT,Kentucky,KY ,2101290,    ,3,3,Breckinridge County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,340,23,14.78
CLOVIS MUNICIPAL SCHOOLS,New Mexico,NM ,3500570,    ,18,18,Curry County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,8115,469.06,17.3
CLOVIS UNIFIED,California,CA ,609030,    ,48,48,Fresno County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,43654,0,†
CLYDE CISD,Texas,TX ,4814450,    ,4,4,Callahan County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1460,107.92,13.53
CLYDE-GREEN SPRINGS EXEMPTED VILLAGE,Ohio,OH ,3910020,    ,4,4,Sandusky County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,2173,138.4,15.7
CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,New York,NY ,3607860,    ,3,3,Wayne County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,816,96.99,8.41
CLYMER CENTRAL SCHOOL DISTRICT,New York,NY ,3607890,    ,1,1,Chautauqua County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,436,45,9.69
CMHI PUEBLO,Colorado,CO ,800259,    ,0,†,Pueblo County,4-Regional Education Service Agency (RESA),12-City: Mid-size,–,–,†,†,†
CMHI PUEBLO,COLORADO,CO ,800287,    ,0,†,Pueblo County,5-State agency providing elementary and/or secondary level instruction,12-City: Mid-size,†,†,†,0,–
COACHELLA VALLEY UNIFIED,California,CA ,609070,    ,22,22,Riverside County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,17657,0,†
COAHOMA COUNTY SCHOOL DISTRICT,Mississippi,MS ,2801110,    ,5,5,Coahoma County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,1173,85.23,13.76
COAHOMA EARLY COLLEGE,Mississippi,MS ,2801100,    ,1,1,Coahoma County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,9th Grade,12th Grade,267,15.02,17.78
COAHOMA ISD,Texas,TX ,4814490,    ,3,3,Howard County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1125,79.37,14.17
COAL CITY CUSD 1,Illinois,IL ,1710530,    ,5,5,Grundy County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,2174,155,14.03
COALGATE,Oklahoma,OK ,4008130,    ,3,3,Coal County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,646,51.38,12.57
COALINGA-HURON UNIFIED,California,CA ,609120,    ,11,11,Fresno County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Kindergarten,12th Grade,4510,0,†
COAST UNIFIED,California,CA ,600049,    ,4,4,San Luis Obispo County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,582,0,†
COASTAL ACADEMY CHARTER DISTRICT,CALIFORNIA,CA ,602258,    ,1,1,San Diego County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,1530,0,†
COASTAL GROVE CHARTER DISTRICT,CALIFORNIA,CA ,602168,    ,1,1,Humboldt County,7-Independent Charter District,33-Town: Remote,Kindergarten,8th Grade,239,0,†
COASTAL PLAINS RESA,Georgia,GA ,1300020,    ,1,1,Cook County,4-Regional Education Service Agency (RESA),13-City: Small,†,†,†,13.5,–
COASTAL PREPARATORY ACADEMY,NORTH CAROLINA,NC ,3700412,    ,1,1,New Hanover County,7-Independent Charter District,22-Suburb: Mid-size,Kindergarten,8th Grade,557,46.53,11.97
COASTLINE ROP,California,CA ,600123,    ,1,1,Orange County,9-Specialized public school district,12-City: Mid-size,9th Grade,12th Grade,0,0,†
COASTLINE ROP JPA,California,CA ,601357,    ,0,†,Orange County,4-Regional Education Service Agency (RESA),12-City: Mid-size,†,†,†,†,†
COATESVILLE AREA SD,Pennsylvania,PA ,4206240,    ,11,11,Chester County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,5483,410,13.37
COBB COUNTY,Georgia,GA ,1301290,    ,111,111,Cobb County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,112097,7361.8,15.23
COBDEN SUD 17,Illinois,IL ,1710570,    ,3,3,Union County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,528,45,11.73
COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,New York,NY ,3600010,    ,4,4,Schoharie County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1639,163.32,10.04
COBRE CONSOLIDATED SCHOOLS,New Mexico,NM ,3500600,    ,6,6,Grant County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,1226,97.53,12.57
COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT (79391),Arizona,AZ ,400316,    ,8,8,Pinal County,9-Specialized public school district,33-Town: Remote,9th Grade,12th Grade,5,0,†
COCALICO SD,Pennsylvania,PA ,4206270,    ,5,5,Lancaster County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,2979,211.41,14.09
COCHECO ARTS AND TECHNOLOGY ACADEMY,New Hampshire,NH ,3300036,    ,1,1,Strafford County,7-Independent Charter District,23-Suburb: Small,9th Grade,12th Grade,41,5.2,7.88
COCHISE COMMUNITY DEVELOPMENT CORPORATION (81027),Arizona,AZ ,400632,    ,1,1,Cochise County,7-Independent Charter District,13-City: Small,Kindergarten,12th Grade,388,0,†
COCHISE COUNTY JUVENILE DETENTION (79462),Arizona,AZ ,400457,    ,0,†,Cochise County,8-Other education agencies,41-Rural: Fringe,6th Grade,12th Grade,0,0,†
COCHISE COUNTY SCHOOL SUPERINTENDENT (79188),ARIZONA,AZ ,400973,    ,0,†,Cochise County,8-Other education agencies,32-Town: Distant,†,†,†,†,†
COCHISE COUNTY SHERIFF'S OFFICE (79546),ARIZONA,AZ ,400984,    ,0,†,Cochise County,8-Other education agencies,32-Town: Distant,9th Grade,12th Grade,0,0,†
COCHISE ELEMENTARY DISTRICT (4177),Arizona,AZ ,402130,    ,1,1,Cochise County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,8th Grade,88,9.25,9.51
COCHISE TECHNOLOGY DISTRICT (79403),Arizona,AZ ,400345,    ,13,13,Cochise County,9-Specialized public school district,43-Rural: Remote,9th Grade,12th Grade,3,1.64,1.83
COCHRANE-FOUNTAIN CITY SCHOOL DISTRICT,Wisconsin,WI ,5502700,    ,2,2,Buffalo County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,607,47.18,12.87
COCKE COUNTY,Tennessee,TN ,4700750,    ,12,12,Cocke County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,4515,296.1,15.25
COCONINO ASSOCIATION FOR VOCATION INDUSTRY AND TEC (79381),Arizona,AZ ,400347,    ,12,13,Coconino County,9-Specialized public school district,41-Rural: Fringe,9th Grade,12th Grade,7,0,†
COCONINO COUNTY ACCOMMODATION SCHOOL DISTRICT (10386),Arizona,AZ ,400163,    ,2,2,Coconino County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,5th Grade,12th Grade,104,7.75,13.42
CODE RVA HIGH,VIRGINIA,VA ,5100256,    ,1,1,Richmond city,9-Specialized public school district,12-City: Mid-size,Ungraded,Ungraded,0,†,–
CODMAN ACADEMY CHARTER PUBLIC (DISTRICT),Massachusetts,MA ,2500070,    ,1,1,Suffolk County,7-Independent Charter District,11-City: Large,Prekindergarten,12th Grade,339,43.82,7.74
CODY-KILGORE PUBLIC SCHS,Nebraska,NE ,3105280,    ,3,3,Cherry County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,164,19.7,8.32
COE BROWN ACADEMY SCHOOL DISTRICT,New Hampshire,NH ,3307330,    ,1,1,Rockingham County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,9th Grade,12th Grade,690,63,10.95
COEUR D'ALENE CHARTER ACADEMY INC.,IDAHO,ID ,1600173,    ,1,1,Kootenai County,7-Independent Charter District,13-City: Small,6th Grade,12th Grade,672,35,19.2
COEUR D'ALENE DISTRICT,Idaho,ID ,1600780,    ,19,19,Kootenai County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,11017,574.48,19.18
COFFEE COUNTY,Georgia,GA ,1301350,    ,12,12,Coffee County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,7769,503.7,15.42
COFFEE COUNTY,Alabama,AL ,100810,    ,4,4,Coffee County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,2467,130.08,18.97
COFFEE COUNTY,Tennessee,TN ,4700780,    ,10,10,Coffee County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,4302,290.3,14.82
COFFEE CREEK ELEMENTARY,California,CA ,609240,    ,1,1,Trinity County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Kindergarten,8th Grade,9,0,†
